"","species","point","v1","v2","v3","v4","Q","lat","lon","site","cluster","natural","pasture","elev_ALOS","Order","Family","Genus","sp_cl","forestDep_birdlife"
"5985","Molothrus_oryzivorus","PLP16",0,0,0,0,0,-0.106862,-74.664317,"PL","cluster_PLP_6",0,1,179,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_6","Medium"
"5986","Molothrus_oryzivorus","PLP20",0,0,0,0,0,-0.098897,-74.668639,"PL","cluster_PLP_7",0,1,167,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_7","Medium"
"5987","Molothrus_oryzivorus","PLP8",0,0,0,0,0,-0.112969,-74.644781,"PL","cluster_PLP_3",0,1,173,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_3","Medium"
"5988","Molothrus_oryzivorus","PLP19",0,0,0,0,0,-0.099951,-74.667183,"PL","cluster_PLP_7",0,1,174,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_7","Medium"
"5989","Molothrus_oryzivorus","SGP10",0,0,0,0,0,2.515489,-72.83382,"SG","cluster_SGP_4",0,1,234,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_SGP_4","Medium"
"5990","Molothrus_oryzivorus","SGP8",0,0,0,0,0,2.452046,-72.758018,"SG","cluster_SGP_3",0,1,251,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_SGP_3","Medium"
"5991","Molothrus_oryzivorus","PLP7",0,0,0,0,0,-0.114824,-74.644941,"PL","cluster_PLP_3",0,1,176,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_3","Medium"
"5992","Molothrus_oryzivorus","PSP3",0,0,0,NA,0,-0.63821,-72.36242,"PS","cluster_PSP_2",0,1,107,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PSP_2","Medium"
"5993","Molothrus_oryzivorus","PLP12",0,0,0,0,0,-0.106439,-74.636987,"PL","cluster_PLP_4",0,1,174,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_4","Medium"
"5994","Molothrus_oryzivorus","PLP9",0,0,0,0,0,-0.111148,-74.644316,"PL","cluster_PLP_3",0,1,170,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_3","Medium"
"5995","Molothrus_oryzivorus","PLP1",0,0,0,0,0,-0.12944,-74.64502,"PL","cluster_PLP_1",0,1,177,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_1","Medium"
"5996","Molothrus_oryzivorus","PLP21",0,0,0,0,0,-0.098746,-74.670431,"PL","cluster_PLP_7",0,1,190,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_7","Medium"
"5997","Molothrus_oryzivorus","SGP15",0,0,0,0,0,2.508469,-72.842021,"SG","cluster_SGP_5",0,1,225,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_SGP_5","Medium"
"5998","Molothrus_oryzivorus","SGP7",0,0,0,0,0,2.452231,-72.756223,"SG","cluster_SGP_3",0,1,242,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_SGP_3","Medium"
"5999","Molothrus_oryzivorus","SGP14",0,0,0,0,0,2.509266,-72.840404,"SG","cluster_SGP_5",0,1,236,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_SGP_5","Medium"
"6000","Molothrus_oryzivorus","PLP18",0,0,0,0,0,-0.104268,-74.663881,"PL","cluster_PLP_6",0,1,176,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_6","Medium"
"6001","Molothrus_oryzivorus","SGP12",0,0,0,0,0,2.512913,-72.831778,"SG","cluster_SGP_4",0,1,247,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_SGP_4","Medium"
"6002","Molothrus_oryzivorus","PSP7",1,0,0,NA,1,-0.630676,-72.369848,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PSP_3","Medium"
"6003","Molothrus_oryzivorus","PLP23",0,0,0,0,0,-0.093633,-74.673583,"PL","cluster_PLP_8",0,1,167,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_8","Medium"
"6004","Molothrus_oryzivorus","PSP6",0,0,0,NA,0,-0.631403,-72.371501,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PSP_3","Medium"
"6005","Molothrus_oryzivorus","SGP4",0,0,0,0,0,2.458383,-72.759148,"SG","cluster_SGP_2",0,1,241,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_SGP_2","Medium"
"6006","Molothrus_oryzivorus","PLP11",0,0,0,0,0,-0.107999,-74.637978,"PL","cluster_PLP_4",0,1,173,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_4","Medium"
"6007","Molothrus_oryzivorus","PLP5",0,0,0,0,0,-0.12096,-74.64354,"PL","cluster_PLP_2",0,1,167,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_2","Medium"
"6008","Molothrus_oryzivorus","PLP17",0,0,0,0,0,-0.105752,-74.662838,"PL","cluster_PLP_6",0,1,178,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_6","Medium"
"6009","Molothrus_oryzivorus","SGP1",0,0,0,0,0,2.455462,-72.706825,"SG","cluster_SGP_1",0,1,276,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_SGP_1","Medium"
"6010","Molothrus_oryzivorus","PLP3",0,0,0,0,0,-0.12548,-74.64514,"PL","cluster_PLP_1",0,1,173,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_1","Medium"
"6011","Molothrus_oryzivorus","PLP22",0,0,0,0,0,-0.095082,-74.674684,"PL","cluster_PLP_8",0,1,168,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_8","Medium"
"6012","Molothrus_oryzivorus","SGP11",0,0,0,0,0,2.514711,-72.832183,"SG","cluster_SGP_4",0,1,236,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_SGP_4","Medium"
"6013","Molothrus_oryzivorus","SGP6",0,0,0,0,0,2.456958,-72.76032,"SG","cluster_SGP_2",0,1,250,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_SGP_2","Medium"
"6014","Molothrus_oryzivorus","SGP5",0,0,0,0,0,2.458684,-72.760927,"SG","cluster_SGP_2",0,1,243,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_SGP_2","Medium"
"6015","Molothrus_oryzivorus","PSP2",0,0,0,NA,0,-0.647789,-72.345891,"PS","cluster_PSP_1",0,1,137,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PSP_1","Medium"
"6016","Molothrus_oryzivorus","PSP5",0,0,0,NA,0,-0.631405,-72.373337,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PSP_3","Medium"
"6017","Molothrus_oryzivorus","PLP4",0,0,0,0,0,-0.12022,-74.64526,"PL","cluster_PLP_2",0,1,166,"PASSERIFORMES","Icteridae","Molothrus","Molothrus_oryzivorus__cluster_PLP_2","Medium"
"6018","Monasa_morphoeus","PSP7",0,0,0,NA,0,-0.630676,-72.369848,"PS","cluster_PSP_3",0,1,102,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PSP_3","Medium"
"6019","Monasa_morphoeus","PLP3",0,0,0,0,0,-0.12548,-74.64514,"PL","cluster_PLP_1",0,1,173,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_1","Medium"
"6020","Monasa_morphoeus","SGP6",0,0,0,0,0,2.456958,-72.76032,"SG","cluster_SGP_2",0,1,250,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_2","Medium"
"6021","Monasa_morphoeus","PLP16",0,0,0,0,0,-0.106862,-74.664317,"PL","cluster_PLP_6",0,1,179,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_6","Medium"
"6022","Monasa_morphoeus","PSP6",0,0,0,NA,0,-0.631403,-72.371501,"PS","cluster_PSP_3",0,1,102,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PSP_3","Medium"
"6023","Monasa_morphoeus","PLP13",0,0,0,0,0,-0.111965,-74.656193,"PL","cluster_PLP_5",0,1,172,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_5","Medium"
"6024","Monasa_morphoeus","PLP2",0,0,0,0,0,-0.12754,-74.64546,"PL","cluster_PLP_1",0,1,168,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_1","Medium"
"6025","Monasa_morphoeus","PLP8",0,0,0,0,0,-0.112969,-74.644781,"PL","cluster_PLP_3",0,1,173,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_3","Medium"
"6026","Monasa_morphoeus","PLP20",0,0,0,0,0,-0.098897,-74.668639,"PL","cluster_PLP_7",0,1,167,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_7","Medium"
"6027","Monasa_morphoeus","SGP13",0,0,0,0,0,2.509502,-72.838586,"SG","cluster_SGP_5",0,1,230,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_5","Medium"
"6028","Monasa_morphoeus","SGP9",0,0,0,0,0,2.450518,-72.759228,"SG","cluster_SGP_3",0,1,245,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_3","Medium"
"6029","Monasa_morphoeus","PLP24",0,0,0,0,0,-0.091859,-74.673905,"PL","cluster_PLP_8",0,1,168,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_8","Medium"
"6030","Monasa_morphoeus","SGP7",0,0,0,0,0,2.452231,-72.756223,"SG","cluster_SGP_3",0,1,242,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_3","Medium"
"6031","Monasa_morphoeus","PLP12",0,0,0,0,0,-0.106439,-74.636987,"PL","cluster_PLP_4",0,1,174,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_4","Medium"
"6032","Monasa_morphoeus","PLP21",0,0,0,0,0,-0.098746,-74.670431,"PL","cluster_PLP_7",0,1,190,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_7","Medium"
"6033","Monasa_morphoeus","SGP3",0,0,0,0,0,2.455774,-72.71041,"SG","cluster_SGP_1",0,1,283,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_1","Medium"
"6034","Monasa_morphoeus","SGP10",0,0,0,0,0,2.515489,-72.83382,"SG","cluster_SGP_4",0,1,234,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_4","Medium"
"6035","Monasa_morphoeus","PLP22",0,0,0,0,0,-0.095082,-74.674684,"PL","cluster_PLP_8",0,1,168,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_8","Medium"
"6036","Monasa_morphoeus","PLP23",0,0,0,0,0,-0.093633,-74.673583,"PL","cluster_PLP_8",0,1,167,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_8","Medium"
"6037","Monasa_morphoeus","PLP14",0,0,0,0,0,-0.111137,-74.657777,"PL","cluster_PLP_5",0,1,174,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_5","Medium"
"6038","Monasa_morphoeus","PLP1",0,0,0,0,0,-0.12944,-74.64502,"PL","cluster_PLP_1",0,1,177,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_1","Medium"
"6039","Monasa_morphoeus","SGP2",0,0,0,0,0,2.455455,-72.708626,"SG","cluster_SGP_1",0,1,286,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_1","Medium"
"6040","Monasa_morphoeus","PLP17",0,0,0,0,0,-0.105752,-74.662838,"PL","cluster_PLP_6",0,1,178,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_6","Medium"
"6041","Monasa_morphoeus","PLP18",0,0,0,0,0,-0.104268,-74.663881,"PL","cluster_PLP_6",0,1,176,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_6","Medium"
"6042","Monasa_morphoeus","PLP5",0,0,0,0,0,-0.12096,-74.64354,"PL","cluster_PLP_2",0,1,167,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_2","Medium"
"6043","Monasa_morphoeus","SGP5",0,0,0,0,0,2.458684,-72.760927,"SG","cluster_SGP_2",0,1,243,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_2","Medium"
"6044","Monasa_morphoeus","SGP1",0,0,0,0,0,2.455462,-72.706825,"SG","cluster_SGP_1",0,1,276,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_1","Medium"
"6045","Monasa_morphoeus","SGP12",0,0,0,0,0,2.512913,-72.831778,"SG","cluster_SGP_4",0,1,247,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_4","Medium"
"6046","Monasa_morphoeus","PSP5",0,0,0,NA,0,-0.631405,-72.373337,"PS","cluster_PSP_3",0,1,102,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PSP_3","Medium"
"6047","Monasa_morphoeus","PSP1",0,0,0,NA,0,-0.646103,-72.345283,"PS","cluster_PSP_1",0,1,119,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PSP_1","Medium"
"6048","Monasa_morphoeus","PLP7",0,0,0,0,0,-0.114824,-74.644941,"PL","cluster_PLP_3",0,1,176,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_3","Medium"
"6049","Monasa_morphoeus","SGP8",0,0,0,0,0,2.452046,-72.758018,"SG","cluster_SGP_3",0,1,251,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_3","Medium"
"6050","Monasa_morphoeus","PSP3",0,0,0,NA,0,-0.63821,-72.36242,"PS","cluster_PSP_2",0,1,107,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PSP_2","Medium"
"6051","Monasa_morphoeus","PLP19",0,0,0,0,0,-0.099951,-74.667183,"PL","cluster_PLP_7",0,1,174,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_7","Medium"
"6052","Monasa_morphoeus","SGP15",0,0,0,0,0,2.508469,-72.842021,"SG","cluster_SGP_5",0,1,225,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_5","Medium"
"6053","Monasa_morphoeus","SGP4",0,0,0,0,0,2.458383,-72.759148,"SG","cluster_SGP_2",0,1,241,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_2","Medium"
"6054","Monasa_morphoeus","SGP14",0,0,0,0,0,2.509266,-72.840404,"SG","cluster_SGP_5",0,1,236,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_5","Medium"
"6055","Monasa_morphoeus","PSP4",0,0,0,NA,0,-0.636463,-72.362891,"PS","cluster_PSP_2",0,1,105,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PSP_2","Medium"
"6056","Monasa_morphoeus","PSP2",0,0,0,NA,0,-0.647789,-72.345891,"PS","cluster_PSP_1",0,1,137,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PSP_1","Medium"
"6057","Monasa_morphoeus","PLP4",0,0,0,0,0,-0.12022,-74.64526,"PL","cluster_PLP_2",0,1,166,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_2","Medium"
"6058","Monasa_morphoeus","SGP11",0,0,0,0,0,2.514711,-72.832183,"SG","cluster_SGP_4",0,1,236,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_SGP_4","Medium"
"6059","Monasa_morphoeus","PLP15",0,0,0,0,0,-0.110342,-74.660004,"PL","cluster_PLP_5",0,1,168,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_5","Medium"
"6060","Monasa_morphoeus","PLP9",0,0,0,0,0,-0.111148,-74.644316,"PL","cluster_PLP_3",0,1,170,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_3","Medium"
"6061","Monasa_morphoeus","PLP6",0,0,0,0,0,-0.11982,-74.64207,"PL","cluster_PLP_2",0,1,168,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_2","Medium"
"6062","Monasa_morphoeus","PLP11",0,0,0,0,0,-0.107999,-74.637978,"PL","cluster_PLP_4",0,1,173,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_4","Medium"
"6063","Monasa_morphoeus","PLP10",0,0,0,0,0,-0.109459,-74.639179,"PL","cluster_PLP_4",0,1,193,"PICIFORMES","Bucconidae","Monasa","Monasa_morphoeus__cluster_PLP_4","Medium"
"6064","Myiarchus_ferox","PLP14",0,0,0,0,0,-0.111137,-74.657777,"PL","cluster_PLP_5",0,1,174,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_5","Medium"
"6065","Myiarchus_ferox","SGP7",0,0,0,0,0,2.452231,-72.756223,"SG","cluster_SGP_3",0,1,242,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_SGP_3","Medium"
"6066","Myiarchus_ferox","PLP1",0,0,0,0,0,-0.12944,-74.64502,"PL","cluster_PLP_1",0,1,177,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_1","Medium"
"6067","Myiarchus_ferox","PLP7",0,0,0,1,1,-0.114824,-74.644941,"PL","cluster_PLP_3",0,1,176,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_3","Medium"
"6068","Myiarchus_ferox","PLP5",0,0,0,0,0,-0.12096,-74.64354,"PL","cluster_PLP_2",0,1,167,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_2","Medium"
"6069","Myiarchus_ferox","PLP24",0,0,0,0,0,-0.091859,-74.673905,"PL","cluster_PLP_8",0,1,168,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_8","Medium"
"6070","Myiarchus_ferox","PSP6",1,0,1,NA,1,-0.631403,-72.371501,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PSP_3","Medium"
"6071","Myiarchus_ferox","SGP14",0,0,0,0,0,2.509266,-72.840404,"SG","cluster_SGP_5",0,1,236,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_SGP_5","Medium"
"6072","Myiarchus_ferox","PLP11",0,1,1,0,1,-0.107999,-74.637978,"PL","cluster_PLP_4",0,1,173,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_4","Medium"
"6073","Myiarchus_ferox","PLP20",0,0,0,0,0,-0.098897,-74.668639,"PL","cluster_PLP_7",0,1,167,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_7","Medium"
"6074","Myiarchus_ferox","SGP5",0,0,0,0,0,2.458684,-72.760927,"SG","cluster_SGP_2",0,1,243,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_SGP_2","Medium"
"6075","Myiarchus_ferox","PLP23",0,0,0,0,0,-0.093633,-74.673583,"PL","cluster_PLP_8",0,1,167,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_8","Medium"
"6076","Myiarchus_ferox","PSP5",0,0,1,NA,1,-0.631405,-72.373337,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PSP_3","Medium"
"6077","Myiarchus_ferox","SGP10",0,0,0,0,0,2.515489,-72.83382,"SG","cluster_SGP_4",0,1,234,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_SGP_4","Medium"
"6078","Myiarchus_ferox","PSP2",0,0,1,NA,1,-0.647789,-72.345891,"PS","cluster_PSP_1",0,1,137,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PSP_1","Medium"
"6079","Myiarchus_ferox","PSP7",0,0,0,NA,0,-0.630676,-72.369848,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PSP_3","Medium"
"6080","Myiarchus_ferox","PLP22",0,0,0,0,0,-0.095082,-74.674684,"PL","cluster_PLP_8",0,1,168,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_8","Medium"
"6081","Myiarchus_ferox","PLP6",0,0,0,0,0,-0.11982,-74.64207,"PL","cluster_PLP_2",0,1,168,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_2","Medium"
"6082","Myiarchus_ferox","SGP4",0,0,0,0,0,2.458383,-72.759148,"SG","cluster_SGP_2",0,1,241,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_SGP_2","Medium"
"6083","Myiarchus_ferox","PLP8",0,1,0,1,1,-0.112969,-74.644781,"PL","cluster_PLP_3",0,1,173,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_3","Medium"
"6084","Myiarchus_ferox","PLP18",1,0,0,0,1,-0.104268,-74.663881,"PL","cluster_PLP_6",0,1,176,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_6","Medium"
"6085","Myiarchus_ferox","SGP2",0,0,0,0,0,2.455455,-72.708626,"SG","cluster_SGP_1",0,1,286,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_SGP_1","Medium"
"6086","Myiarchus_ferox","SGP15",0,0,0,0,0,2.508469,-72.842021,"SG","cluster_SGP_5",0,1,225,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_SGP_5","Medium"
"6087","Myiarchus_ferox","PLP16",0,0,0,0,0,-0.106862,-74.664317,"PL","cluster_PLP_6",0,1,179,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_6","Medium"
"6088","Myiarchus_ferox","PLP15",1,1,1,0,1,-0.110342,-74.660004,"PL","cluster_PLP_5",0,1,168,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_5","Medium"
"6089","Myiarchus_ferox","PLP4",1,1,1,0,1,-0.12022,-74.64526,"PL","cluster_PLP_2",0,1,166,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_2","Medium"
"6090","Myiarchus_ferox","PLP12",0,0,0,0,0,-0.106439,-74.636987,"PL","cluster_PLP_4",0,1,174,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_4","Medium"
"6091","Myiarchus_ferox","PLP3",0,0,0,1,1,-0.12548,-74.64514,"PL","cluster_PLP_1",0,1,173,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_1","Medium"
"6092","Myiarchus_ferox","PLP21",0,0,0,0,0,-0.098746,-74.670431,"PL","cluster_PLP_7",0,1,190,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_7","Medium"
"6093","Myiarchus_ferox","PLP13",0,0,0,0,0,-0.111965,-74.656193,"PL","cluster_PLP_5",0,1,172,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_5","Medium"
"6094","Myiarchus_ferox","SGP6",0,0,0,0,0,2.456958,-72.76032,"SG","cluster_SGP_2",0,1,250,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_SGP_2","Medium"
"6095","Myiarchus_ferox","PSP3",0,0,0,NA,0,-0.63821,-72.36242,"PS","cluster_PSP_2",0,1,107,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PSP_2","Medium"
"6096","Myiarchus_ferox","PSP1",1,0,0,NA,1,-0.646103,-72.345283,"PS","cluster_PSP_1",0,1,119,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PSP_1","Medium"
"6097","Myiarchus_ferox","PSP4",0,0,0,NA,0,-0.636463,-72.362891,"PS","cluster_PSP_2",0,1,105,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PSP_2","Medium"
"6098","Myiarchus_ferox","SGP1",0,0,0,0,0,2.455462,-72.706825,"SG","cluster_SGP_1",0,1,276,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_SGP_1","Medium"
"6099","Myiarchus_ferox","PLP9",0,0,1,0,1,-0.111148,-74.644316,"PL","cluster_PLP_3",0,1,170,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_3","Medium"
"6100","Myiarchus_ferox","SGP13",0,0,0,0,0,2.509502,-72.838586,"SG","cluster_SGP_5",0,1,230,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_SGP_5","Medium"
"6101","Myiarchus_ferox","SGP3",0,0,0,0,0,2.455774,-72.71041,"SG","cluster_SGP_1",0,1,283,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_SGP_1","Medium"
"6102","Myiarchus_ferox","SGP11",0,0,0,0,0,2.514711,-72.832183,"SG","cluster_SGP_4",0,1,236,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_SGP_4","Medium"
"6103","Myiarchus_ferox","PLP17",0,0,0,0,0,-0.105752,-74.662838,"PL","cluster_PLP_6",0,1,178,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_6","Medium"
"6104","Myiarchus_ferox","PLP2",0,0,0,1,1,-0.12754,-74.64546,"PL","cluster_PLP_1",0,1,168,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_1","Medium"
"6105","Myiarchus_ferox","PLP10",1,0,1,1,1,-0.109459,-74.639179,"PL","cluster_PLP_4",0,1,193,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_4","Medium"
"6106","Myiarchus_ferox","SGP8",0,0,0,1,1,2.452046,-72.758018,"SG","cluster_SGP_3",0,1,251,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_SGP_3","Medium"
"6107","Myiarchus_ferox","SGP9",0,0,0,0,0,2.450518,-72.759228,"SG","cluster_SGP_3",0,1,245,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_SGP_3","Medium"
"6108","Myiarchus_ferox","PLP19",0,1,0,0,1,-0.099951,-74.667183,"PL","cluster_PLP_7",0,1,174,"PASSERIFORMES","Tyrannidae","Myiarchus","Myiarchus_ferox__cluster_PLP_7","Medium"
